Beneficiario;Zona concurrencia;X;Y;Municipio;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-5,055976345;36,48529275;Benahavís;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,318837365;37,08828705;Archidona;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,382946729;37,04680616;Archidona;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-5,081427885;36,61239051;Igualeja;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-5,110026011;36,6656421;Parauta;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-5,26963608;36,60520546;Benadalid;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,386980653;37,08787306;Archidona;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-5,388634619;36,54396004;Cortes de la Frontera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,395408061;37,20385578;Villanueva de Algaidas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,24067665;36,76138339;Moclinejo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-5,049173419;36,87769343;Cuevas del Becerro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,363374022;36,99360859;Villanueva del Rosario;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,177431815;36,78616625;Iznate;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,303141531;37,14473256;Archidona;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-5,017800988;36,53685307;Benahavís;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-5,039072665;36,53746458;Benahavís;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-3,974741532;36,83314392;Cómpeta;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,866310664;37,12077988;Sierra de Yeguas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-5,069851667;36,49455297;Benahavís;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,082023733;36,87436629;Canillas de Aceituno;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-5,048070707;36,87589182;Cuevas del Becerro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-5,048164179;36,98550534;Cañete la Real;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,995992707;36,51883259;Benahavís;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,223533028;36,82886964;Cútar;;
AVATEL TELECOM S.A.;Málaga;-4,831389;36,854753;Carratraca;;
AVATEL TELECOM S.A.;Málaga;-4,483401;36,839851;Almogía;;
AVATEL TELECOM S.A.;Málaga;-4,468916;36,812292;Almogía;;
AVATEL TELECOM S.A.;Málaga;-4,722472;37,136194;Fuente de Piedra;;
AVATEL TELECOM S.A.;Málaga;-4,334832;36,934496;Colmenar;;
AVATEL TELECOM S.A.;Málaga;-4,117462;36,941557;Alcaucín;;
AVATEL TELECOM S.A.;Málaga;-4,46693;36,791666;Almogía;;
AVATEL TELECOM S.A.;Málaga;-4,786211;36,80775;Casarabonela;;
AVATEL TELECOM S.A.;Málaga;-4,182828;36,815728;Almáchar;;
AVATEL TELECOM S.A.;Málaga;-3,907206;36,787608;Frigiliana;;
AVATEL TELECOM S.A.;Málaga;-4,800213;36,939719;Campillos;;
AVATEL TELECOM S.A.;Málaga;-4,963506184;36,53331779;Istán;;
AVATEL TELECOM S.A.;Málaga;-4,537741501;36,82927094;Almogía;;
AVATEL TELECOM S.A.;Málaga;-3,914617597;36,79300111;Frigiliana;;
AVATEL TELECOM S.A.;Málaga;-4,306427362;36,76747913;Totalán;;
AVATEL TELECOM S.A.;Málaga;-4,769672;36,908167;Ardales;;
AVATEL TELECOM S.A.;Málaga;-4,324292;37,178792;Villanueva de Tapia;;
AVATEL TELECOM S.A.;Málaga;-5,085003;36,935219;Cañete la Real;;
AVATEL TELECOM S.A.;Málaga;-5,208266303;36,62765886;Alpandeire;;
AVATEL TELECOM S.A.;Málaga;-4,200219999;36,83033592;Benamargosa;;
AVATEL TELECOM S.A.;Málaga;-5,222136027;36,41228511;Casares;;
AVATEL TELECOM S.A.;Málaga;-4,614396659;37,07749068;Mollina;;
AVATEL TELECOM S.A.;Málaga;-4,401898941;36,98245217;Villanueva del Rosario;;
AVATEL TELECOM S.A.;Málaga;-4,725477435;37,10199582;Fuente de Piedra;;
AVATEL TELECOM S.A.;Málaga;-5,270749825;36,44599218;Casares;;
AVATEL TELECOM S.A.;Málaga;-4,025372;36,854803;Salares;;
AVATEL TELECOM S.A.;Málaga;-4,749457924;36,54028298;Ojén;;
AVATEL TELECOM S.A.;Málaga;-4,662959199;37,19048858;Mollina;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,977022187;36,89156148;Cañete la Real;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,846372228;36,77401191;Casarabonela;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,705190718;37,16639838;Humilladero;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-5,344445024;36,61740904;Cortes de la Frontera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,355797298;36,9123549;Colmenar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Málaga;-4,646495127;37,1971613;Mollina;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,873613132;38,19042568;Moratalla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,568348686;37,80061985;Aledo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,042788899;38,20728688;Abanilla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,892231286;38,32330611;Socovos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,077112343;38,17671991;Abanilla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,244252115;38,05148067;Alguazas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,255003841;38,08198349;Lorquí;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,508667684;37,99584279;Pliego;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,244383141;38,09034137;Lorquí;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,054238602;38,17701885;Abanilla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,949655151;38,21087641;Moratalla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,419340419;38,13558706;Ricote;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,974267229;38,27043931;Moratalla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-2,050630177;38,21069106;Moratalla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,361873977;38,14761434;Ricote;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,378020232;38,17600031;Blanca;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,229419944;38,10605852;Lorquí;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,358018352;37,88722266;Librilla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,317034941;37,91374309;Librilla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,251302477;38,121517;Lorquí;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,018305744;38,26393596;Abanilla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,908467009;38,153311;Moratalla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,264125037;38,055979;Alguazas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-2,154436987;38,18324004;Moratalla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-2,161582965;38,19873904;Moratalla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,329060387;38,1328323;Villanueva del Río Segura;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,352023219;38,04009122;Campos del Río;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,057755642;38,2718943;Abanilla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,892570759;38,18801952;Moratalla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-0,977036871;38,29604046;Abanilla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,303333244;38,1707182;Ulea;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-2,15091966;38,17906887;Moratalla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-2,28057306;38,03049744;Moratalla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Murcia;-1,494332997;37,99020803;Pliego;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,099861471;42,88981484;Bakaiku;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,018516705;42,88223036;Ergoiena;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,799409248;42,0826846;Cintruénigo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,484809294;41,97202976;Buñuel;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,677336739;43,14550391;Doneztebe/Santesteban;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,690853228;43,23811897;Lesaka;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,429710388;42,57680142;Ezprogui;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,358471555;42,78467144;Lónguida/Longida;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,5949241;42,8394711;Esteribar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,667066901;42,33695166;Caparroso;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,227132004;42,63790926;Mendaza;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,796772648;42,33993533;Peralta/Azkoien;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,624091372;42,75912073;Noáin (Valle de Elorz)/Noain (Elortzibar);;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,446342453;43,2022104;Baztan;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,583789391;42,82926615;Huarte/Uharte;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,857997435;42,54911794;Larraga;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,195433375;42,64468154;Lumbier;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,638354302;42,76687366;Noáin (Valle de Elorz)/Noain (Elortzibar);;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,279910094;42,57940487;Sangüesa/Zangoza;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,373226875;42,51536945;Viana;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,810053782;42,07269937;Cintruénigo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,686066046;43,25742386;Lesaka;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,904359762;43,09947561;Leitza;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,634133753;42,77650403;Noáin (Valle de Elorz)/Noain (Elortzibar);;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,904098714;42,31393043;Azagra;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,615845521;42,85276539;Ezcabarte;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,677471866;42,23364742;Cadreita;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,603367918;43,08603102;Baztan;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,745784027;42,27595076;Villafranca;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,808573661;43,01504319;Basaburua;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,976912587;43,03214244;Betelu;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,576967351;43,14591126;Baztan;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,721760112;43,28554426;Lesaka;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,965553839;42,9526883;Uharte Arakil;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,02642437;42,72799213;Abárzuza/Abartzuza;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,669000371;42,66952608;Tiebas-Muruarte de Reta;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,65146137;42,48137518;Olite/Erriberri;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,69786358;42,81183562;Cendea de Olza/Oltza Zendea;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,699511013;41,96286465;Monteagudo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,055763258;42,64666611;Ayegui/Aiegi;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,600047414;42,17372958;Arguedas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,169814494;42,55915913;Arcos, Los;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,766705754;42,24471054;Milagro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,682241031;41,99572135;Cascante;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,853935597;42,66979683;Mañeru;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,667495627;42,02828934;Murchante;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,967483945;42,4802184;Lerín;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,331389841;43,01723828;Orreaga/Roncesvalles;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,640224868;42,75846696;Noáin (Valle de Elorz)/Noain (Elortzibar);;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,653146405;42,83493888;Berrioplano/Berriobeiti;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,808236391;42,08196605;Cintruénigo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,416370134;42,97909479;Erro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,944761124;42,38214487;Andosilla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,937210297;42,33285755;San Adrián;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,365437461;42,52115802;Cáseda;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,679496816;42,78920226;Cizur;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,785663217;42,67955767;Obanos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,045399024;42,62959573;Ayegui/Aiegi;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,930968595;42,71858574;Guesálaz/Gesalatz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,365267082;42,34671616;Carcastillo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,70285867;42,97579386;Ultzama;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,440182588;43,21449881;Baztan;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,432369839;42,3724914;Carcastillo;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,968109775;42,73911652;Valle de Yerri/Deierri;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,766283499;43,08255482;Beintza-Labaien;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,89536069;43,20416824;Arano;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,262148567;42,93510107;Aribe;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,530380826;43,14656491;Baztan;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-0,917094455;42,84580298;Urzainqui/Urzainki;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,298367793;42,6498143;Lumbier;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,671133858;42,78405357;Cizur;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,787156484;42,11469924;Corella;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,491192447;42,03033979;Fustiñana;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,828052822;42,91923296;Irurtzun;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,722778596;42,31259437;Marcilla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,709805069;42,81988638;Orkoien;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,738178441;42,86230179;Berrioplano/Berriobeiti;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,686361615;42,84729268;Berrioplano/Berriobeiti;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,191255798;42,44196691;Mendavia;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,195475325;42,56533998;Arcos, Los;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,792432476;42,11905089;Corella;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,536645123;41,98312271;Ribaforada;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,827401364;42,47687143;Miranda de Arga;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,63820468;42,19991942;Valtierra;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,614660274;42,91888431;Odieta;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,63856531;43,01391231;Ultzama;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,690305352;42,16152957;Castejón;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,979180376;42,39605547;Cárcar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,706046307;42,85463994;Berrioplano/Berriobeiti;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,512330482;41,98689903;Ribaforada;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,633567544;42,75610938;Noáin (Valle de Elorz)/Noain (Elortzibar);;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,835630867;42,62073038;Mendigorria;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,55436536;42,37642739;Santacara;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,582921577;42,03064455;Fontellas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,021320849;42,92017504;Lakuntza;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,080316567;42,47850468;Sesma;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,065171565;42,69206802;Allín/Allin;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,447037564;42,64793731;Ibargoiti;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,059159614;42,91035252;Etxarri Aranatz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,714294792;42,79920689;Cizur;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,730218889;43,11149787;Ituren;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,56113261;42,52667355;San Martín de Unx;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,600153889;43,13488745;Baztan;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,723718477;42,10111412;Corella;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,868872801;42,86725179;Valle de Ollo/Ollaran;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,798884915;42,10983314;Corella;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,770546741;42,71639057;Legarda;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,304488168;42,53692898;Bargota;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,865179322;43,16624224;Goizueta;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,278952327;42,55593537;Armañanzas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,000285261;42,71859626;Burgui/Burgi;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,312429735;42,89165734;Oroz-Betelu/Orotz-Betelu;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,469627784;42,94272815;Erro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,369702978;42,59302843;Aibar/Oibar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,574548517;42,32018642;Murillo el Cuende;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,311276973;43,08656783;Luzaide/Valcarlos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,099137332;42,85906566;Esparza de Salazar/Espartza Zaraitzu;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,913966555;42,78026556;Guesálaz/Gesalatz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,139221403;42,58163671;Barbarin;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,886498613;42,77675984;Salinas de Oro/Jaitz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,100954343;42,89082013;Ezcároz/Ezkaroze;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,129948645;42,88492209;Jaurrieta;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,618385396;43,24628011;Etxalar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,292467989;42,9178178;Oroz-Betelu/Orotz-Betelu;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,156010213;42,77310187;Améscoa Baja;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-0,799720597;42,95196985;Isaba/Izaba;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,462246563;42,76972288;Urroz-Villa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,094747464;42,465447;Petilla de Aragón;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,241379959;42,50003714;Lazagurría;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,954944625;42,61283939;Oteiza;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,737167451;43,19311238;Arantza;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,465418937;42,60349857;Lapoblación;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,254346149;42,72958578;Lana;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,381485453;42,85574312;Arce/Artzi;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,880253336;42,71966805;Guirguillano;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,36665293;42,91135442;Arce/Artzi;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,837242779;42,76260021;Bidaurreta;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,601473272;43,22796643;Etxalar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,510999331;42,51161506;Ujué/Uxue;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,892056361;43,19834628;Arano;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,50215597;42,56994579;Lerga;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,49335705;42,65196903;Leoz/Leotz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,106580164;42,59916397;Barbarin;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,458078332;42,98409478;Erro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,369969073;42,44091979;Cáseda;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,522506608;42,57907148;Leoz/Leotz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,918629376;43,0825562;Leitza;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,659492417;42,76377312;Galar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,636689673;42,72796003;Beriáin;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,859318098;42,05015232;Fitero;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,643956156;42,7773322;Galar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,078664487;42,42357373;Lodosa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,420301963;41,92116565;Cortes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,44414652;41,97906912;Buñuel;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,109618542;42,71596006;Navascués/Nabaskoze;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,101791518;42,6338161;Villamayor de Monjardín;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,777200846;42,96094363;Imotz;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,521494348;42,03167986;Cabanillas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,809684211;42,30735141;Funes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-2,053008995;42,38285603;Sartaguda;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-0,964066841;42,7964637;Roncal/Erronkari;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,697046291;42,81813897;Orkoien;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,766113214;42,81611316;Cendea de Olza/Oltza Zendea;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,942472465;42,33899426;San Adrián;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Navarra;-1,749278709;42,58641859;Artajona;;
